,Zip_Code,Zip_Latitude,Zip_Longitude,Venue,Venue_Latitude,Venue_Longitude,Venue_Category
40,02135,42.3463503,-71.1626756,Theresa Hynes Park,42.344224,-71.154521,Park
41,02124,42.2826027,-71.067605,Tavolo Ristorante,42.28378325854918,-71.06474797178264,Italian Restaurant
42,02124,42.2826027,-71.067605,Ashmont Grill,42.28595868739206,-71.0644480245446,American Restaurant
43,02124,42.2826027,-71.067605,Johnny's Pizza,42.285149188086976,-71.06446531422166,Pizza Place
44,02124,42.2826027,-71.067605,Dorchester YMCA,42.2846714540659,-71.07114671656372,Gym / Fitness Center
45,02124,42.2826027,-71.067605,Peabody Square,42.285706872250465,-71.06423735618591,Plaza
46,02124,42.2826027,-71.067605,Dunkin',42.27764810282564,-71.06550934158281,Donut Shop
47,02124,42.2826027,-71.067605,The Kokershack,42.284038,-71.06439,Speakeasy
48,02124,42.2826027,-71.067605,MBTA Cedar Grove Station,42.27992102349919,-71.06051617091566,Metro Station
49,02124,42.2826027,-71.067605,Walsh Playground,42.27688587470099,-71.069882806005,Baseball Field
50,02127,42.3364553,-71.0349193,Roza Lyons,42.33543748272061,-71.0370022058487,New American Restaurant
51,02127,42.3364553,-71.0349193,The Paramount,42.3355166338307,-71.03788296643188,Diner
52,02127,42.3364553,-71.0349193,Shannon Tavern,42.336548285146606,-71.03744553010485,Bar
53,02127,42.3364553,-71.0349193,Sidewalk Cafe,42.33487829659207,-71.03336867286048,Breakfast Spot
54,02127,42.3364553,-71.0349193,Cafe Porto Bello,42.33560015918354,-71.03759957515135,Italian Restaurant
55,02127,42.3364553,-71.0349193,American Provisions,42.33553229778791,-71.03984253660369,Gourmet Shop
56,02127,42.3364553,-71.0349193,Moko Japanese Cuisine,42.33564235422107,-71.03743781287845,Japanese Restaurant
57,02127,42.3364553,-71.0349193,Medal Of Honor Park,42.33577533656513,-71.03191585400559,Park
58,02127,42.3364553,-71.0349193,Cranberry Cafe,42.335612318153856,-71.03724285191144,Café
59,02127,42.3364553,-71.0349193,Joseph's Bakery,42.33468676831343,-71.03734688307424,Bakery
60,02127,42.3364553,-71.0349193,Sal's Ristorante & Pizzeria,42.33142010562079,-71.03521886886732,Italian Restaurant
61,02127,42.3364553,-71.0349193,L-Street Diner,42.333993776300424,-71.03529903811373,Diner
62,02127,42.3364553,-71.0349193,Starbucks,42.3355164977064,-71.03553384388034,Coffee Shop
63,02127,42.3364553,-71.0349193,The Broadway,42.33565526995481,-71.03622787235707,New American Restaurant
64,02127,42.3364553,-71.0349193,The Galley Diner,42.33778049704373,-71.02733030978695,Diner
65,02127,42.3364553,-71.0349193,Castle Island Run,42.331890249218276,-71.0399299821894,Track
66,02127,42.3364553,-71.0349193,M Street Beach,42.330034115830834,-71.03246141431141,Beach
67,02127,42.3364553,-71.0349193,Local 149,42.333127,-71.02732,American Restaurant
68,02127,42.3364553,-71.0349193,Publico Street Bistro,42.33729067790897,-71.04364513059262,New American Restaurant
69,02127,42.3364553,-71.0349193,Village Pizza,42.33635373182799,-71.03544634515318,Pizza Place
70,02127,42.3364553,-71.0349193,Mirisola's,42.331497404554625,-71.03523783140214,Italian Restaurant
71,02127,42.3364553,-71.0349193,Murphy's Law,42.337958,-71.035694,Dive Bar
72,02127,42.3364553,-71.0349193,Walgreens,42.33606,-71.03667,Pharmacy
73,02127,42.3364553,-71.0349193,Rite Aid,42.336131,-71.036508,Pharmacy
74,02127,42.3364553,-71.0349193,Cumberland Farms,42.3341586099524,-71.03547602891916,Convenience Store
75,02127,42.3364553,-71.0349193,L Street Tavern,42.33157234898015,-71.03524455912182,Pub
76,02127,42.3364553,-71.0349193,Boston Bagel Company,42.33549537139945,-71.03548205185623,Breakfast Spot
77,02127,42.3364553,-71.0349193,Thirst,42.337176,-71.03733199999999,Pub
78,02127,42.3364553,-71.0349193,Dunkin',42.33513570433896,-71.03558877455447,Donut Shop
79,02127,42.3364553,-71.0349193,The Punk & Poet,42.335610819672226,-71.03805657737921,Bar
80,02127,42.3364553,-71.0349193,7-Eleven,42.3354414481771,-71.0375386476516,Convenience Store
81,02127,42.3364553,-71.0349193,Tom English's Cottage,42.33584874840858,-71.04036914462809,Dive Bar
82,02127,42.3364553,-71.0349193,Java House,42.33551544678923,-71.04234120165724,Coffee Shop
83,02127,42.3364553,-71.0349193,Molly Moo's,42.337196999999996,-71.035799,Ice Cream Shop
84,02127,42.3364553,-71.0349193,FedEx Ship Center,42.340739,-71.036498,Shipping Store
85,02127,42.3364553,-71.0349193,United States Postal Service,42.3364851,-71.0422083,Post Office
86,02127,42.3364553,-71.0349193,Shell,42.33496,-71.035513,Gas Station
87,02127,42.3364553,-71.0349193,South Boston Bowlarama,42.33531824211894,-71.0422873556574,Bowling Alley
88,02127,42.3364553,-71.0349193,C2 Barreroom,42.337805,-71.035226,Yoga Studio
89,02127,42.3364553,-71.0349193,MBTA Bus Stop Rt. 7,42.33573591687608,-71.03563142353462,Bus Stop
90,02127,42.3364553,-71.0349193,South Ocean,42.336141999999995,-71.03650999999999,Chinese Restaurant
91,02127,42.3364553,-71.0349193,Rick's Cafe,42.33915572126004,-71.03617004456517,American Restaurant
92,02127,42.3364553,-71.0349193,Coffee Shop,42.3393440246582,-71.03617858886719,Coffee Shop
93,02127,42.3364553,-71.0349193,Lifted Fitness,42.33989350070609,-71.03588143365333,Gym
94,02127,42.3364553,-71.0349193,the hub,42.3360663946033,-71.03998272167101,Video Store
95,02127,42.3364553,-71.0349193,Peninsula Yacht Club,42.34249074402675,-71.03622227855665,Harbor / Marina
96,02127,42.3364553,-71.0349193,Machine Age,42.341793,-71.040357,Furniture / Home Store
97,02130,42.3097365,-71.1151431,Vee Vee,42.310209798231206,-71.11514281112845,American Restaurant
98,02130,42.3097365,-71.1151431,Salmagundi,42.310183576460965,-71.11514460190811,Accessories Store
99,02130,42.3097365,-71.1151431,Papercuts JP,42.307586,-71.115355,Bookstore
100,02130,42.3097365,-71.1151431,Blanchard's Liquors,42.31082771708434,-71.11480842534179,Liquor Store
101,02130,42.3097365,-71.1151431,Footlight Club,42.31039399670671,-71.11595680779328,Theater
102,02130,42.3097365,-71.1151431,Espresso Yourself,42.310199,-71.115422,Coffee Shop
103,02130,42.3097365,-71.1151431,City Feed & Supply,42.312242877354514,-71.11416259615608,Sandwich Place
104,02130,42.3097365,-71.1151431,Polka Dog Bakery,42.308197607757535,-71.11542089512115,Pet Store
105,02130,42.3097365,-71.1151431,J.P. Licks Jamaica Plain,42.31278909647791,-71.11420070297073,Ice Cream Shop
106,02130,42.3097365,-71.1151431,Fiore Italian Bakery,42.30801497192221,-71.1155716604542,Bakery
107,02130,42.3097365,-71.1151431,Carrot Flower,42.311496,-71.114517,Smoothie Shop
108,02130,42.3097365,-71.1151431,JP Centre Yoga,42.31243349563317,-71.11410121507988,Yoga Studio
109,02130,42.3097365,-71.1151431,Chilacates,42.31281881551427,-71.11412776271247,Mexican Restaurant
110,02130,42.3097365,-71.1151431,Caffè Nero,42.31096752178241,-71.11478604636314,Coffee Shop
111,02130,42.3097365,-71.1151431,Blissful Monkey Yoga Studio,42.312638936117374,-71.11421219438412,Yoga Studio
112,02130,42.3097365,-71.1151431,Real Deal Deli,42.31083977138278,-71.11468962092789,Deli / Bodega
113,02130,42.3097365,-71.1151431,Deep Thoughts JP,42.305331269981444,-71.1145763796036,Record Shop
114,02130,42.3097365,-71.1151431,Monumental Cupcakes at JP Art Market,42.3083859,-71.1153404,Bakery
115,02130,42.3097365,-71.1151431,The Galway House,42.31145587464077,-71.11439801634302,Pub
116,02130,42.3097365,-71.1151431,Arnold Arboretum: Hunnewell Building,42.30711216737366,-71.12015948983033,Trail
117,02130,42.3097365,-71.1151431,JP House of Pizza,42.30989790923769,-71.1153348796913,Pizza Place
118,02130,42.3097365,-71.1151431,Southwest Corridor Park,42.31158470485821,-71.10909461975098,Park
119,02130,42.3097365,-71.1151431,Boomerangs,42.31135515794206,-71.11445994081451,Thrift / Vintage Store
120,02130,42.3097365,-71.1151431,FoMu,42.314291920845314,-71.1142128854161,Ice Cream Shop
121,02130,42.3097365,-71.1151431,Blue Frog Bakery,42.31311363206092,-71.11370274183521,Bakery
122,02130,42.3097365,-71.1151431,Emerald Necklace,42.31468779497568,-71.11769338595617,Park
123,02130,42.3097365,-71.1151431,Same Old Place,42.3126530112347,-71.11408562458989,Pizza Place
124,02130,42.3097365,-71.1151431,Noodle Barn,42.31145885406049,-71.11451547242575,Asian Restaurant
125,02130,42.3097365,-71.1151431,Kitchenwitch,42.312408821239586,-71.11420856880916,Miscellaneous Shop
126,02130,42.3097365,-71.1151431,JP Seafood Cafe,42.31089374860556,-71.11465699342226,Seafood Restaurant
127,02130,42.3097365,-71.1151431,When Pigs Fly,42.314370080751374,-71.1142221379573,Bakery
128,02130,42.3097365,-71.1151431,Casa Verde,42.311358136717786,-71.11454503609342,Taco Place
129,02130,42.3097365,-71.1151431,Ten Tables,42.31485135873303,-71.11420558458,New American Restaurant
130,02130,42.3097365,-71.1151431,Aviary Gallery,42.30821197416413,-71.11545815126432,Art Gallery
131,02130,42.3097365,-71.1151431,On Centre,42.31347004428683,-71.11399263944175,Accessories Store
132,02130,42.3097365,-71.1151431,Cafe Beirut,42.313018107597195,-71.11398537187536,Middle Eastern Restaurant
133,02130,42.3097365,-71.1151431,The Purple Cactus,42.312224749812785,-71.1141561944127,Burrito Place
134,02130,42.3097365,-71.1151431,7 Pond Coffee Bar,42.31469325935855,-71.11438635058373,Coffee Shop
135,02130,42.3097365,-71.1151431,UFORGE Gallery,42.31016567227311,-71.11524314409664,Art Gallery
136,02130,42.3097365,-71.1151431,Boston Public Library - Jamaica Plain Branch,42.30855260893143,-71.11500168878194,Library
137,02130,42.3097365,-71.1151431,Soup Shack,42.309933,-71.11553,Noodle House
138,02130,42.3097365,-71.1151431,CVS pharmacy,42.31160009099938,-71.11432263261507,Pharmacy
139,02130,42.3097365,-71.1151431,JP Comics & Games,42.314715851539866,-71.1141701698979,Bookstore
140,02130,42.3097365,-71.1151431,The Goodwill Store (Jamaica Plain),42.312093741753046,-71.1141163330317,Thrift / Vintage Store
141,02130,42.3097365,-71.1151431,Costello's Tavern,42.31120773252647,-71.11470379008898,Bar
142,02130,42.3097365,-71.1151431,Midway Cafe,42.30637293937615,-71.10763026631015,Rock Club
143,02130,42.3097365,-71.1151431,Citizens Bank,42.31174282581342,-71.11408027275331,Bank
144,02130,42.3097365,-71.1151431,Dunkin' Donuts,42.3104318,-71.1151517,Donut Shop
145,02130,42.3097365,-71.1151431,Dunkin',42.31045619605904,-71.11521314542102,Donut Shop
146,02130,42.3097365,-71.1151431,Jeanie Johnston Pub,42.30510453351246,-71.1145851557068,Pub
147,02130,42.3097365,-71.1151431,Little People's Playhouse LLC,42.310123443603516,-71.12152099609375,Child Care Service
148,02130,42.3097365,-71.1151431,Caramelo Clothing Company,42.31455676414565,-71.11404352439233,Men's Store
149,02130,42.3097365,-71.1151431,MBTA Commuter Rail Train #618,42.310011,-71.107708,Train
150,02130,42.3097365,-71.1151431,MBTA Green Street Station,42.31040688224696,-71.10763152511856,Metro Station
151,02130,42.3097365,-71.1151431,Doyle's Trolley,42.3098283014522,-71.10745163950185,Nightclub
152,02130,42.3097365,-71.1151431,J.P. Variety Store,42.30393126766624,-71.11464119874947,Convenience Store
153,02130,42.3097365,-71.1151431,BSq Cafe,42.31055455802361,-71.10684815168433,Café
154,02130,42.3097365,-71.1151431,Boston Pilates,42.31033201140265,-71.10655221021247,Pilates Studio
155,02130,42.3097365,-71.1151431,Jamaica Pond Boat House,42.31593263309575,-71.11736843937334,Harbor / Marina
156,02130,42.3097365,-71.1151431,Jamaica Pond,42.316010407593105,-71.11703768990257,Lake
157,02130,42.3097365,-71.1151431,Linden Path,42.305793,-71.122191,Park
158,02128,42.3695431,-71.0200613,Lufthansa Senator Lounge,42.370863913339285,-71.01983362599208,Airport Lounge
159,02128,42.3695431,-71.0200613,jetBlue Airways,42.36658835049521,-71.0166670477028,Airport Service
160,02128,42.3695431,-71.0200613,Delta Air Lines,42.36466233319887,-71.02153768997736,Airport Service
161,02128,42.3695431,-71.0200613,Legal Sea Foods,42.366638508004385,-71.01644032925898,Seafood Restaurant
162,02128,42.3695431,-71.0200613,Potbelly Sandwich Shop,42.366468805925344,-71.01651826492457,Sandwich Place
163,02128,42.3695431,-71.0200613,Otto,42.363284,-71.017319,Pizza Place
164,02128,42.3695431,-71.0200613,Starbucks,42.367648,-71.017663,Coffee Shop
165,02128,42.3695431,-71.0200613,Delta Sky Club,42.3645652738558,-71.02161070300934,Airport Lounge
166,02128,42.3695431,-71.0200613,Dunkin',42.36928933564617,-71.01967981979998,Donut Shop
167,02128,42.3695431,-71.0200613,Legal Test Kitchen,42.36469814369873,-71.02211284976174,Seafood Restaurant
168,02128,42.3695431,-71.0200613,Ben & Jerry's,42.36529820933543,-71.02532386779785,Ice Cream Shop
169,02128,42.3695431,-71.0200613,Boston Logan International Airport (BOS) (Boston Logan International Airport),42.365139666205934,-71.01888656616211,Airport
170,02128,42.3695431,-71.0200613,Currito,42.36623903738816,-71.01660504989614,Burrito Place
171,02128,42.3695431,-71.0200613,Brookstone,42.37040941758434,-71.01887894181304,Electronics Store
172,02128,42.3695431,-71.0200613,Vino Volo,42.37041562849794,-71.01899510418701,Wine Bar
173,02128,42.3695431,-71.0200613,Brookstone,42.36447378069291,-71.0216760635376,Electronics Store
174,02128,42.3695431,-71.0200613,Starbucks,42.363394819775365,-71.01645843909782,Coffee Shop
175,02128,42.3695431,-71.0200613,Auntie Anne's,42.364004571371254,-71.0247596613834,Snack Place
176,02128,42.3695431,-71.0200613,Starbucks,42.36981591573015,-71.01949545717169,Coffee Shop
177,02128,42.3695431,-71.0200613,Cisco Brewers of Nantucket,42.36864499516641,-71.01838599675474,Brewery
178,02128,42.3695431,-71.0200613,Dunkin',42.365322,-71.02022,Donut Shop
179,02128,42.3695431,-71.0200613,Cosi,42.367471,-71.01533,Café
180,02128,42.3695431,-71.0200613,B.GOOD,42.363196,-71.017618,Burger Joint
181,02128,42.3695431,-71.0200613,Dunkin',42.3677882,-71.0181107,Donut Shop
182,02128,42.3695431,-71.0200613,Hilton,42.3675447,-71.0228718,Hotel
183,02128,42.3695431,-71.0200613,Dunkin',42.36641427794269,-71.01680321671277,Donut Shop
184,02128,42.3695431,-71.0200613,Dunkin',42.364962,-71.021632,Donut Shop
185,02128,42.3695431,-71.0200613,Dunkin' Express,42.365403,-71.01515106,Donut Shop
186,02128,42.3695431,-71.0200613,Be Relax,42.36644834065165,-71.01605946877142,Spa
187,02128,42.3695431,-71.0200613,Dunkin',42.369659,-71.019647,Donut Shop
188,02128,42.3695431,-71.0200613,Starbucks,42.37035151819785,-71.01886970505026,Coffee Shop
189,02128,42.3695431,-71.0200613,Connolly's Publik House,42.36733084983544,-71.02323231015883,American Restaurant
190,02128,42.3695431,-71.0200613,Dunkin',42.3695613,-71.01979899999999,Donut Shop
191,02128,42.3695431,-71.0200613,United Club,42.36830234527588,-71.014882,Plane
192,02128,42.3695431,-71.0200613,British Airways Terraces Lounge,42.37084852618079,-71.0197626633747,Airport Lounge
193,02128,42.3695431,-71.0200613,Au Bon Pain,42.37020245046975,-71.02560703532257,Café
194,02128,42.3695431,-71.0200613,Dunkin',42.365733,-71.021133,Donut Shop
195,02128,42.3695431,-71.0200613,Dunkin',42.369646009711786,-71.0236989567861,Donut Shop
196,02128,42.3695431,-71.0200613,Customs and Border Protection,42.370323646451354,-71.01937366504897,Border Crossing
197,02128,42.3695431,-71.0200613,iS Duty Free,42.370457739502626,-71.01897003265668,Duty-free Shop
198,02128,42.3695431,-71.0200613,Lufthansa Business Lounge,42.370865424973466,-71.0198087544701,Airport Lounge
199,02128,42.3695431,-71.0200613,Spirit Airlines Ticket Counter,42.363478,-71.018239,Airport Service
200,02128,42.3695431,-71.0200613,Jerry Remy's Sports Bar & Grill,42.36625513110149,-71.01669409430859,Sports Bar
201,02128,42.3695431,-71.0200613,TSA Security Checkpoint,42.369261657538345,-71.01995944976807,Airport Terminal
202,02128,42.3695431,-71.0200613,Boston Beer Works,42.36747284225555,-71.01548330201372,Brewery
203,02128,42.3695431,-71.0200613,Dunkin',42.36437180536627,-71.02134202762547,Donut Shop
204,02128,42.3695431,-71.0200613,Wahlburgers,42.36716427467126,-71.01656393277317,Burger Joint
205,02128,42.3695431,-71.0200613,Starbucks,42.366957883657044,-71.01610183921633,Coffee Shop
206,02128,42.3695431,-71.0200613,Starbucks,42.36593602252336,-71.01530306326703,Coffee Shop
207,02128,42.3695431,-71.0200613,Camden Food Company,42.368062,-71.01339,Deli / Bodega
208,02128,42.3695431,-71.0200613,UFood Grill,42.363348,-71.017572,Sandwich Place
209,02128,42.3695431,-71.0200613,Satellite Terminal A - Walkway,42.36456128014198,-71.02245549199937,Moving Target
210,02128,42.3695431,-71.0200613,UPS Logan Airport,42.37160903144638,-71.02712766093107,Airport Terminal
211,02128,42.3695431,-71.0200613,The Riverbank,42.36796756085553,-71.02751652231034,Restaurant
212,02128,42.3695431,-71.0200613,NewsLink,42.36393223494766,-71.0248258576234,Bookstore
213,02128,42.3695431,-71.0200613,Massport Harborwalk Park,42.36476777982744,-71.02639056448074,Park
214,02128,42.3695431,-71.0200613,Signature Flight Support (BOS),42.37488056764096,-71.023266508826,Airport
215,02139,42.36475590000001,-71.1032591,The Dance Complex,42.364312584986465,-71.10200491201579,Dance Studio
216,02139,42.36475590000001,-71.1032591,Brick & Mortar,42.36492405648342,-71.10237317086946,Cocktail Bar
217,02139,42.36475590000001,-71.1032591,Prana Power Yoga,42.36492597687395,-71.10281457489909,Yoga Studio
218,02139,42.36475590000001,-71.1032591,Rodney's Bookstore,42.36596741839376,-71.1046586564492,Bookstore
219,02139,42.36475590000001,-71.1032591,H Mart,42.364935702431275,-71.10273996739328,Supermarket
220,02139,42.36475590000001,-71.1032591,Life Alive,42.36663749458844,-71.10556747293545,Vegetarian / Vegan Restaurant
221,02139,42.36475590000001,-71.1032591,Veggie Galaxy,42.36368856070259,-71.10105536386425,Vegetarian / Vegan Restaurant
222,02139,42.36475590000001,-71.1032591,ImprovBoston,42.36609931321386,-71.10330936638894,Comedy Club
223,02139,42.36475590000001,-71.1032591,Asmara,42.366379342542075,-71.10510204647481,Ethiopian Restaurant
224,02139,42.36475590000001,-71.1032591,The Mad Monkfish,42.36432606712307,-71.1019635878542,Sushi Restaurant
225,02139,42.36475590000001,-71.1032591,Brookline Lunch,42.36378971127613,-71.10164799397234,Breakfast Spot
226,02139,42.36475590000001,-71.1032591,Redline Fight Sports,42.36514698946533,-71.10333122139426,Martial Arts Dojo
227,02139,42.36475590000001,-71.1032591,Rangzen Tibet,42.36423643743101,-71.10316720094968,Tibetan Restaurant
228,02139,42.36475590000001,-71.1032591,"Happy Lamb Hot Pot, Cambridge 快乐小羊",42.3640559498881,-71.1013803847973,Hotpot Restaurant
229,02139,42.36475590000001,-71.1032591,Pandemonium Books & Games,42.36609172665022,-71.10564640780349,Toy / Game Store
230,02139,42.36475590000001,-71.1032591,Clover HFI,42.36401771035041,-71.10156326023419,Vegetarian / Vegan Restaurant
231,02139,42.36475590000001,-71.1032591,Green Street,42.36473153348922,-71.10418815228951,Cocktail Bar
232,02139,42.36475590000001,-71.1032591,Upward Spiral Studio,42.36678703703802,-71.10424281475315,Gym / Fitness Center
233,02139,42.36475590000001,-71.1032591,Havana Club,42.36465938728192,-71.10432332070279,Nightclub
234,02139,42.36475590000001,-71.1032591,Little Donkey,42.36437195,-71.10148541,American Restaurant
235,02139,42.36475590000001,-71.1032591,The Breathing Room,42.36647319971926,-71.10552363838225,Massage Studio
236,02139,42.36475590000001,-71.1032591,NewCity Microcreamery,42.36333108996453,-71.09993464014876,Ice Cream Shop
237,02139,42.36475590000001,-71.1032591,Craigie on Main,42.363411,-71.098527,New American Restaurant
238,02139,42.36475590000001,-71.1032591,Artist & Craftsman Supply,42.36475797623754,-71.1027817038462,Arts & Crafts Store
239,02139,42.36475590000001,-71.1032591,Go! Go! Curry,42.3649998032856,-71.10268351022279,Japanese Restaurant
240,02139,42.36475590000001,-71.1032591,Darwin's Ltd.,42.362402245783784,-71.0985137843173,Sandwich Place
241,02139,42.36475590000001,-71.1032591,Caffè Nero,42.36497904474387,-71.10283584295422,Coffee Shop
242,02139,42.36475590000001,-71.1032591,Cheapo Records,42.364383891041385,-71.10216140916506,Record Shop
243,02139,42.36475590000001,-71.1032591,Paris Baguette,42.36497097715225,-71.10271231912377,Bakery
244,02139,42.36475590000001,-71.1032591,Blick Art Materials,42.365375,-71.1032337,Arts & Crafts Store
245,02139,42.36475590000001,-71.1032591,The Middle East Downstairs,42.36355658378002,-71.10169743681622,Rock Club
246,02139,42.36475590000001,-71.1032591,Viale,42.36407952704683,-71.10165452790856,Mediterranean Restaurant
247,02139,42.36475590000001,-71.1032591,Shanghai Fresh,42.3663772697295,-71.10503445605147,Shanghai Restaurant
248,02139,42.36475590000001,-71.1032591,Lamplighter Brewing Co.,42.367972298496625,-71.09796246689008,Brewery
249,02139,42.36475590000001,-71.1032591,Cuchi Cuchi,42.36332069091929,-71.09709493003564,Lounge
250,02139,42.36475590000001,-71.1032591,Seven Stars,42.36634600418017,-71.10509738465463,Gift Shop
251,02139,42.36475590000001,-71.1032591,A4cade,42.36213549744512,-71.0983904346637,Arcade
252,02139,42.36475590000001,-71.1032591,Andala Coffee House,42.36491804910597,-71.10574007224325,Coffee Shop
253,02139,42.36475590000001,-71.1032591,Pammy's,42.36849309782902,-71.10907802058232,Restaurant
254,02139,42.36475590000001,-71.1032591,Cambridge Deli & Grill,42.36425770269378,-71.1077808608294,Sandwich Place
255,02139,42.36475590000001,-71.1032591,Bondir,42.36810004323612,-71.09770380388639,New American Restaurant
256,02139,42.36475590000001,-71.1032591,Izzy's Restaurant,42.366180918874875,-71.09575359369971,Latin American Restaurant
257,02139,42.36475590000001,-71.1032591,Miracle of Science Bar & Grill,42.36248268100064,-71.09877593166105,Bar
258,02139,42.36475590000001,-71.1032591,Abide,42.36242434738445,-71.09858075546083,Tea Room
259,02139,42.36475590000001,-71.1032591,Heartbreak Hill Running Company,42.36229293787734,-71.0985775613999,Sporting Goods Shop
260,02139,42.36475590000001,-71.1032591,Koreana,42.369171277719325,-71.10103119134975,Korean Restaurant
261,02139,42.36475590000001,-71.1032591,Flour Bakery + Cafe,42.36112299047327,-71.0965210880214,Bakery
262,02139,42.36475590000001,-71.1032591,Mae,42.363403999999996,-71.096858,Thai Restaurant
263,02139,42.36475590000001,-71.1032591,Spring Classic Run,42.36148494266616,-71.10121942369457,Racetrack
264,02139,42.36475590000001,-71.1032591,The Coast Café,42.36294656600537,-71.11152446321623,Southern / Soul Food Restaurant
265,02139,42.36475590000001,-71.1032591,Whole Foods Market,42.367936923162006,-71.10225355308789,Grocery Store
266,02139,42.36475590000001,-71.1032591,Dumpling House,42.3689296299865,-71.10997660313814,Dumpling Restaurant
267,02139,42.36475590000001,-71.1032591,MIT Press Bookstore,42.36236744850869,-71.09833004150032,Bookstore
268,02139,42.36475590000001,-71.1032591,MIT Museum (Building N52),42.36192188692118,-71.09768749172926,Science Museum
269,02139,42.36475590000001,-71.1032591,PAGU,42.362451115832144,-71.0988610638359,Restaurant
270,02139,42.36475590000001,-71.1032591,Roxy's Central,42.36219924951,-71.09841245194666,Sandwich Place
271,02139,42.36475590000001,-71.1032591,The Plough and Stars,42.36834872120281,-71.10880833500885,Pub
272,02139,42.36475590000001,-71.1032591,Dado Tea,42.36898181451008,-71.11017096355376,Tea Room
